"ORDERNUMBER","QUANTITYORDERED","PRICEEACH","ORDERLINENUMBER","SALES","ORDERDATE","STATUS","QTR_ID","MONTH_ID","YEAR_ID","PRODUCTLINE"
10201,44,66.29,7,2916.76,"11/21/2021 13:00","Shipped",4,11,2003,"Classic Cars"
10210,23,92.16,6,2027.52,"11/21/2021 12:00","Shipped",1,1,2004,"Classic Cars"
10235,46,70.33,13,3235.19,"11/21/2021 11:00","Shipped",1,2,2004,"Classic Cars"
10238,23,93.77,7,2062.94,"11/21/2021 10:00 ","Shipped",2,4,2004,"Classic Cars"
10252,38,87.31,3,3317.78,"11/21/2021 09:00 ","Shipped",2,5,2004,"Classic Cars"
10264,47,83.27,1,3913.69,"11/21/2021 08:00 ","Shipped",2,6,2004,"Classic Cars"
10276,48,75.19,7,3608.64,"11/21/2021 07:00","Shipped",3,8,2004,"Classic Cars"
10287,40,88.12,16,3524.8,"11/21/2021 06:00 ","Shipped",3,8,2004,"Classic Cars"
10299,32,80.84,1,2586.88,"11/21/2021 05:00 ","Shipped",3,9,2004,"Classic Cars"
10310,49,97.01,14,4753.49,"11/21/2021 04:00 ","Shipped",4,10,2004,"Classic Cars"
10320,43,85.69,2,3684.67,"11/21/2021 03:00 ","Shipped",4,11,2004,"Classic Cars"
10331,41,100,2,5715.4,"11/21/2021 02:00 ","Shipped",4,11,2004,"Classic Cars"
10343,30,100,1,3098.7,"11/21/2021 01:00 ","Shipped",4,11,2004,"Classic Cars"
10355,28,95.39,9,2670.92,"11/21/2021 00:00 ","Shipped",4,12,2004,"Classic Cars"
10363,43,100,9,5154.41,"11/21/2021 23:00","Shipped",1,1,2005,"Classic Cars"
10378,41,100,2,4894.17,"11/21/2021 22:00","Shipped",1,2,2005,"Classic Cars"
10390,30,82.42,10,2472.6,"11/21/2021 21:00","Shipped",1,3,2005,"Classic Cars"
10103,31,100,3,3234.31,"11/21/2021 20:00","Shipped",1,1,2003,"Trucks and Buses"
10114,32,100,7,3667.52,"11/21/2021 19:00","Shipped",2,4,2003,"Trucks and Buses"
10126,43,96.31,3,4141.33,"11/21/2021 18:00","Shipped",2,5,2003,"Trucks and Buses"
10140,26,100,3,2829.58,"11/21/2021 17:00","Shipped",3,7,2003,"Trucks and Buses"
10151,27,100,10,3068.55,"11/21/2021 16:00","Shipped",3,9,2003,"Trucks and Buses"
10164,24,100,1,2634.96,"11/21/2021 15:00","Resolved",4,10,2003,"Trucks and Buses"
10175,23,100,8,2436.72,"11/21/2021 14:00","Shipped",4,11,2003,"Trucks and Buses"
10194,46,100,13,4607.36,"11/21/2021 13:00","Shipped",4,11,2003,"Trucks and Buses"
10204,37,97.27,3,3598.99,"11/21/2021 12:00","Shipped",4,11,2003,"Trucks and Buses"
10207,49,80.9,14,3964.1,"11/21/2021 11:00","Shipped",4,12,2003,"Trucks and Buses"
10217,21,100,3,2344.9,"11/21/2021 10:00 ","Shipped",1,2,2004,"Trucks and Buses"
10239,25,100,8,2793,"11/21/2021 09:00 ","Shipped",1,3,2004,"Trucks and Buses"
10245,37,100,1,4133.64,"11/21/2021 08:00 ","Shipped",2,5,2004,"Trucks and Buses"
10259,45,86.68,11,3900.6,"11/21/2021 07:00","Shipped",2,6,2004,"Trucks and Buses"
10270,32,85.72,1,2743.04,"11/21/2021 06:00 ","Shipped",3,7,2004,"Trucks and Buses"
10281,29,82.83,8,2402.07,"11/21/2021 05:00 ","Shipped",3,8,2004,"Trucks and Buses"
10291,26,83.79,3,2178.54,"11/21/2021 04:00 ","Shipped",3,9,2004,"Trucks and Buses"
10305,28,100,12,3155.04,"11/21/2021 03:00 ","Shipped",4,10,2004,"Trucks and Buses"
10313,27,87.64,6,2366.28,"11/21/2021 02:00 ","Shipped",4,10,2004,"Trucks and Buses"
10324,20,98.19,11,2063.6,"11/21/2021 01:00 ","Shipped",4,11,2004,"Trucks and Buses"
10335,44,100,1,4746.28,"11/21/2021 00:00 ","Shipped",4,11,2004,"Trucks and Buses"
10348,42,100,3,6386.94,"11/21/2021 23:00","Shipped",4,11,2004,"Trucks and Buses"
10358,41,100,1,4428,"11/21/2021 22:00","Shipped",4,12,2004,"Trucks and Buses"
10371,26,100,1,4044.04,"11/21/2021 21:00","Shipped",1,1,2005,"Trucks and Buses"
10382,26,100,6,2708.42,"11/21/2021 20:00","Shipped",1,2,2005,"Trucks and Buses"
10411,26,100,1,2904.72,"11/21/2021 19:00","Shipped",2,5,2005,"Trucks and Buses"
10425,41,86.68,11,3553.88,"11/21/2021 18:00","In Process",2,5,2005,"Trucks and Buses"
10107,20,92.9,8,1958,"11/21/2021 17:00","Shipped",1,2,2003,"Motorcycles"
10120,23,100,6,2461.36,"11/21/2021 16:00","Shipped",2,4,2003,"Motorcycles"
10133,23,100,1,2642.01,"11/21/2021 15:00","Shipped",2,6,2003,"Motorcycles"
10145,33,93.9,12,3098.7,"11/21/2021 14:00","Shipped",3,8,2003,"Motorcycles"
10168,28,100,7,3244.36,"11/21/2021 13:00","Shipped",4,10,2003,"Motorcycles"
10198,44,98.89,7,4351.16,"11/21/2021 12:00","Shipped",4,11,2003,"Motorcycles"
10210,46,79.91,5,3675.86,"11/21/2021 11:00","Shipped",1,1,2004,"Motorcycles"
10233,21,100,7,2475.27,"11/21/2021 10:00 ","Shipped",1,2,2004,"Motorcycles"
10235,41,100,1,4177.49,"11/21/2021 09:00 ","Shipped",2,4,2004,"Motorcycles"
10250,31,100,2,3282.28,"11/21/2021 08:00 ","Shipped",2,5,2004,"Motorcycles"
10263,31,79.91,8,2477.21,"11/21/2021 07:00","Shipped",2,6,2004,"Motorcycles"
10275,23,81.91,7,1983.93,"11/21/2021 06:00 ","Shipped",3,7,2004,"Motorcycles"
10285,37,98.89,12,3658.93,"11/21/2021 05:00 ","Shipped",3,8,2004,"Motorcycles"
10297,26,100,2,2856.88,"11/21/2021 04:00 ","Shipped",3,9,2004,"Motorcycles"
10308,24,79.91,5,2017.84,"11/21/2021 03:00 ","Shipped",4,10,2004,"Motorcycles"
10319,47,100,7,5305.36,"11/21/2021 02:00 ","Shipped",4,11,2004,"Motorcycles"
10329,45,63.91,11,2875.95,"11/21/2021 01:00 ","Shipped",4,11,2004,"Motorcycles"
10340,55,100,2,6482.85,"11/21/2021 00:00 ","Shipped",4,11,2004,"Motorcycles"
10353,46,81.17,5,3733.82,"11/21/2021 23:00","Shipped",4,12,2004,"Motorcycles"
10363,50,100,2,6576.5,"11/21/2021 22:00","Shipped",1,1,2005,"Motorcycles"
10375,37,100,3,6353.27,"11/21/2021 21:00","Shipped",1,2,2005,"Motorcycles"
10387,44,94.9,1,4175.6,"11/21/2021 20:00","Shipped",1,3,2005,"Motorcycles"
10401,49,100,1,4992.61,"11/21/2021 19:00","On Hold",2,4,2005,"Motorcycles"
10416,45,100,2,4764.6,"11/21/2021 18:00","Shipped",2,5,2005,"Motorcycles"
10108,27,43.45,13,1173.15,"11/21/2021 17:00","Shipped",1,3,2003,"Motorcycles"
10123,31,44.66,17,1384.46,"11/21/2021 16:00","Shipped",2,5,2003,"Motorcycles"
10135,33,40.23,14,1327.59,"11/21/2021 15:00","Shipped",3,7,2003,"Motorcycles"
10145,31,35.8,1,1109.8,"11/21/2021 14:00","Shipped",3,8,2003,"Motorcycles"
10159,35,35.4,9,1239,"11/21/2021 13:00","Shipped",4,10,2003,"Motorcycles"
10169,26,39.83,9,1035.58,"11/21/2021 12:00","Shipped",4,11,2003,"Motorcycles"
10190,34,45.46,4,1545.64,"11/21/2021 11:00","Shipped",4,11,2003,"Motorcycles"
10200,46,32.99,1,1517.54,"11/21/2021 10:00 ","Shipped",4,11,2003,"Motorcycles"
10210,41,42.24,9,1731.84,"11/21/2021 09:00 ","Shipped",1,1,2004,"Motorcycles"
10234,43,39.43,2,1695.49,"11/21/2021 08:00 ","Shipped",1,2,2004,"Motorcycles"
10237,26,40.23,2,1045.98,"11/21/2021 07:00","Shipped",2,4,2004,"Motorcycles"
10252,36,48.28,6,1738.08,"11/21/2021 06:00 ","Shipped",2,5,2004,"Motorcycles"
10264,20,32.59,4,651.8,"11/21/2021 05:00 ","Shipped",2,6,2004,"Motorcycles"
10276,27,36.61,10,988.47,"11/21/2021 04:00 ","Shipped",3,8,2004,"Motorcycles"
10285,37,41.03,1,1519.11,"11/21/2021 03:00 ","Shipped",3,8,2004,"Motorcycles"
10299,24,42.24,4,1013.76,"11/21/2021 02:00 ","Shipped",3,9,2004,"Motorcycles"
10310,36,43.05,17,1549.8,"11/21/2021 01:00 ","Shipped",4,10,2004,"Motorcycles"
10320,29,38.23,5,1108.38,"11/21/2021 00:00 ","Shipped",4,11,2004,"Motorcycles"
10331,28,100,3,4102.56,"11/21/2021 23:00","Shipped",4,11,2004,"Motorcycles"
10343,29,100,5,3713.16,"11/21/2021 22:00","Shipped",4,11,2004,"Motorcycles"
10355,38,39.83,10,1513.54,"11/21/2021 21:00","Shipped",4,12,2004,"Motorcycles"
10364,48,48.28,1,2317.44,"11/21/2021 20:00","Shipped",1,1,2005,"Motorcycles"
10378,40,82.46,1,3298.4,"11/21/2021 19:00","Shipped",1,2,2005,"Motorcycles"
10390,41,44.56,11,1926.96,"11/21/2021 18:00","Shipped",1,3,2005,"Motorcycles"
10403,30,40.23,2,1206.9,"11/21/2021 17:00","Shipped",2,4,2005,"Motorcycles"
10104,35,47.62,11,1666.7,"11/21/2021 16:00","Shipped",1,1,2003,"Trucks and Buses"
10114,28,55.73,2,1560.44,"11/21/2021 15:00","Shipped",2,4,2003,"Trucks and Buses"
10127,45,51.95,13,2337.75,"11/21/2021 14:00","Shipped",2,6,2003,"Trucks and Buses"
10141,24,45.99,7,1103.76,"11/21/2021 13:00","Shipped",3,8,2003,"Trucks and Buses"
10151,41,63.85,5,2617.85,"11/21/2021 12:00","Shipped",3,9,2003,"Trucks and Buses"
10165,48,45.99,14,2307.52,"11/21/2021 11:00","Shipped",4,10,2003,"Trucks and Buses"
10175,50,63.31,3,3165.5,"11/21/2021 10:00 ","Shipped",4,11,2003,"Trucks and Buses"
10194,33,62.77,8,2071.41,"11/21/2021 09:00 ","Shipped",4,11,2003,"Trucks and Buses"
10205,32,43.29,8,1385.28,"11/21/2021 08:00 ","Shipped",4,11,2003,"Trucks and Buses"
10207,27,60.06,9,1621.62,"11/21/2021 07:00","Shipped",4,12,2003,"Trucks and Buses"
10219,35,55.2,4,2031.65,"11/21/2021 06:00 ","Shipped",1,2,2004,"Trucks and Buses"
10239,23,54.11,3,1244.53,"11/21/2021 05:00 ","Shipped",1,3,2004,"Trucks and Buses"
10246,35,48.7,7,1704.5,"11/21/2021 04:00 ","Shipped",2,5,2004,"Trucks and Buses"
10259,40,43.83,6,1753.2,"11/21/2021 03:00 ","Shipped",2,6,2004,"Trucks and Buses"
10271,35,47.62,7,1666.7,"11/21/2021 02:00 ","Shipped",3,7,2004,"Trucks and Buses"
10281,31,55.2,3,1710.89,"11/21/2021 01:00 ","Shipped",3,8,2004,"Trucks and Buses"
10292,50,46.53,10,2326.5,"11/21/2021 00:00 ","Shipped",3,9,2004,"Trucks and Buses"
10305,40,57.9,7,2316,"11/21/2021 23:00","Shipped",4,10,2004,"Trucks and Buses"
10313,38,45.45,1,1727.1,"11/21/2021 22:00","Shipped",4,10,2004,"Trucks and Buses"
10325,38,100,3,8844.12,"11/21/2021 21:00","Shipped",4,11,2004,"Trucks and Buses"
10335,40,60.6,3,2424,"11/21/2021 20:00","Shipped",4,11,2004,"Trucks and Buses"
10349,33,46.53,1,1535.49,"11/21/2021 19:00","Shipped",4,12,2004,"Trucks and Buses"
10359,36,100,3,6358.68,"11/21/2021 18:00","Shipped",4,12,2004,"Trucks and Buses"
10371,20,66.47,2,1329.4,"11/21/2021 17:00","Shipped",1,1,2005,"Trucks and Buses"
10383,32,53.19,5,1701.76,"11/21/2021 16:00","Shipped",1,2,2005,"Trucks and Buses"
10394,36,62.77,3,2359.72,"11/21/2021 15:00","Shipped",1,3,2005,"Trucks and Buses"
10412,20,48.7,7,925.3,"11/21/2021 14:00","Shipped",2,5,2005,"Trucks and Buses"
10425,11,43.83,6,482.13,"11/21/2021 13:00","In Process",2,5,2005,"Trucks and Buses"
10104,49,65.87,4,3237.63,"11/21/2021 12:00","Shipped",1,1,2003,"Trains"
10116,27,63.38,1,1711.26,"11/21/2021 11:00","Shipped",2,4,2003,"Trains"
10127,29,70.84,6,2054.36,"11/21/2021 10:00 ","Shipped",2,6,2003,"Trains"
10142,42,74.57,16,3131.94,"11/21/2021 09:00 ","Shipped",3,8,2003,"Trains"
10152,33,50.95,2,1681.35,"11/21/2021 08:00 ","Shipped",3,9,2003,"Trains"
10165,44,53.44,7,2351.36,"11/21/2021 07:00","Shipped",4,10,2003,"Trains"
10176,23,64,6,1408,"11/21/2021 06:00 ","Shipped",4,11,2003,"Trains"
10194,48,50.95,1,2445.6,"11/21/2021 05:00 ","Shipped",4,11,2003,"Trains"
10205,33,54.68,1,1904.44,"11/21/2021 04:00 ","Shipped",4,11,2003,"Trains"
10207,45,56.55,2,2544.75,"11/21/2021 03:00 ","Shipped",4,12,2003,"Trains"
10230,20,52.82,6,1056.4,"11/21/2021 02:00 ","Shipped",1,2,2004,"Trains"
10230,46,60.9,4,2801.4,"11/21/2021 01:00 ","Shipped",1,3,2004,"Trains"
10247,40,49.71,6,2088.4,"11/21/2021 00:00 ","Shipped",2,5,2004,"Trains"
10272,45,64.63,6,2908.35,"11/21/2021 23:00","Shipped",3,7,2004,"Trains"
10282,36,59.65,9,2147.4,"11/21/2021 22:00","Shipped",3,8,2004,"Trains"
10292,31,67.73,3,2109.63,"11/21/2021 21:00","Shipped",3,9,2004,"Trains"
10306,46,50.33,17,2315.19,"11/21/2021 20:00","Shipped",4,10,2004,"Trains"
10314,35,66.49,9,2327.15,"11/21/2021 19:00","Shipped",4,10,2004,"Trains"
10325,28,100,2,5377.4,"11/21/2021 18:00","Shipped",4,11,2004,"Trains"
10336,31,84.71,9,2626.01,"11/21/2021 17:00","Shipped",4,11,2004,"Trains"
10350,27,100,14,4406.4,"11/21/2021 16:00","Shipped",4,12,2004,"Trains"
10359,23,100,1,4301.23,"11/21/2021 15:00","Shipped",4,12,2004,"Trains"
10371,30,99.55,11,2986.5,"11/21/2021 14:00","Shipped",1,1,2005,"Trains"
10383,44,36.07,8,1587.08,"11/21/2021 13:00","Shipped",1,2,2005,"Trains"
10394,30,60.28,4,1908.4,"11/21/2021 12:00","Shipped",1,3,2005,"Trains"
10413,24,49.71,6,1203.04,"11/21/2021 11:00","Shipped",2,5,2005,"Trains"
10103,45,75.63,7,3403.35,"11/21/2021 10:00 ","Shipped",1,1,2003,"Trucks and Buses"
10113,23,68.52,1,1575.96,"11/21/2021 09:00 ","Shipped",1,3,2003,"Trucks and Buses"
10126,26,62.7,7,1630.2,"11/21/2021 08:00 ","Shipped",2,5,2003,"Trucks and Buses"
10140,28,60.76,7,1701.28,"11/21/2021 07:00","Shipped",3,7,2003,"Trucks and Buses"
10150,49,58.19,4,2850.82,"11/21/2021 06:00 ","Shipped",3,9,2003,"Trucks and Buses"
10164,49,54.94,5,2692.06,"11/21/2021 05:00 ","Resolved",4,10,2003,"Trucks and Buses"
10175,29,74.98,12,2174.42,"11/21/2021 04:00 ","Shipped",4,11,2003,"Trucks and Buses"
10193,49,64.64,4,3167.36,"11/21/2021 03:00 ","Shipped",4,11,2003,"Trucks and Buses"
10204,39,54.94,7,2142.66,"11/21/2021 02:00 ","Shipped",4,11,2003,"Trucks and Buses"
10206,36,58.82,2,2107.52,"11/21/2021 01:00 ","Shipped",4,12,2003,"Trucks and Buses"
10217,39,62.05,7,2420.95,"11/21/2021 00:00 ","Shipped",1,2,2004,"Trucks and Buses"
10239,30,73.04,12,2191.2,"11/21/2021 23:00","Shipped",1,3,2004,"Trucks and Buses"
10245,44,69.16,5,3043.04,"11/21/2021 22:00","Shipped",2,5,2004,"Trucks and Buses"
10258,20,61.41,2,1238.2,"11/21/2021 21:00","Shipped",2,6,2004,"Trucks and Buses"
10270,21,63.35,5,1330.35,"11/21/2021 20:00","Shipped",3,7,2004,"Trucks and Buses"
10281,36,77.57,12,2792.52,"11/21/2021 19:00","Shipped",3,8,2004,"Trucks and Buses"
10291,32,71.75,7,2396,"11/21/2021 18:00","Shipped",3,9,2004,"Trucks and Buses"
10304,36,73.04,2,2629.44,"11/21/2021 17:00","Shipped",4,10,2004,"Trucks and Buses"
10313,34,56.24,10,2012.16,"11/21/2021 16:00","Shipped",4,10,2004,"Trucks and Buses"
10324,48,100,4,8210.44,"11/21/2021 15:00","Shipped",4,11,2004,"Trucks and Buses"
10333,33,73.69,4,2431.77,"11/21/2021 14:00","Shipped",4,11,2004,"Trucks and Buses"
10348,31,100,5,3139.99,"11/21/2021 13:00","Shipped",4,11,2004,"Trucks and Buses"
10358,36,100,2,5669.64,"11/21/2021 12:00","Shipped",4,12,2004,"Trucks and Buses"
10370,25,100,3,3160.25,"11/21/2021 11:00","Shipped",1,1,2005,"Trucks and Buses"
10382,48,100,8,6799.68,"11/21/2021 10:00 ","Shipped",1,2,2005,"Trucks and Buses"
10411,27,69.16,5,1967.32,"11/21/2021 09:00 ","Shipped",2,5,2005,"Trucks and Buses"
10424,44,61.41,2,2702.04,"11/21/2021 08:00 ","In Process",2,5,2005,"Trucks and Buses"
10106,33,72.92,5,2406.36,"11/21/2021 07:00","Shipped",1,2,2003,"Vintage Cars"
10120,29,72.23,11,2104.67,"11/21/2021 06:00 ","Shipped",2,4,2003,"Vintage Cars"
10133,49,57.1,6,2797.9,"11/21/2021 05:00 ","Shipped",2,6,2003,"Vintage Cars"
10144,20,81.86,1,1637.2,"11/21/2021 04:00 ","Shipped",3,8,2003,"Vintage Cars"
10168,31,73.61,12,2381.91,"11/21/2021 03:00 ","Shipped",4,10,2003,"Vintage Cars"
10210,39,59.16,10,2307.24,"11/21/2021 02:00 ","Shipped",1,1,2004,"Vintage Cars"
10233,20,66.04,12,1320.8,"11/21/2021 01:00 ","Shipped",1,2,2004,"Vintage Cars"
10235,34,77.73,6,2642.82,"11/21/2021 00:00 ","Shipped",2,4,2004,"Vintage Cars"
10250,50,61.23,7,3061,"11/21/2021 23:00","Shipped",2,5,2004,"Vintage Cars"
10262,40,79.11,2,3164.4,"11/21/2021 22:00","Cancelled",2,6,2004,"Vintage Cars"
10275,28,63.97,12,1791.16,"11/21/2021 21:00","Shipped",3,7,2004,"Vintage Cars"
10284,50,81.86,4,4093,"11/21/2021 20:00","Shipped",3,8,2004,"Vintage Cars"
10297,28,79.8,7,2334.4,"11/21/2021 19:00","Shipped",3,9,2004,"Vintage Cars"
10308,46,66.04,10,3037.84,"11/21/2021 18:00","Shipped",4,10,2004,"Vintage Cars"
10316,24,59.16,2,1420.84,"11/21/2021 17:00","Shipped",4,11,2004,"Vintage Cars"
10328,24,81.17,5,2048.08,"11/21/2021 16:00","Shipped",4,11,2004,"Vintage Cars"
10340,39,59.16,3,2307.24,"11/21/2021 15:00","Shipped",4,11,2004,"Vintage Cars"
10353,40,44.51,7,1780.4,"11/21/2021 14:00","Shipped",4,12,2004,"Vintage Cars"
10361,49,72.33,2,3544.17,"11/21/2021 13:00","Shipped",4,12,2004,"Vintage Cars"
10375,44,82.26,4,3620.44,"11/21/2021 12:00","Shipped",1,2,2005,"Vintage Cars"
10388,35,100,8,3919.95,"11/21/2021 11:00","Shipped",1,3,2005,"Vintage Cars"
10398,23,67.41,4,1483.02,"11/21/2021 10:00 ","Shipped",1,3,2005,"Vintage Cars"
10401,62,77.73,6,4820.26,"11/21/2021 09:00 ","On Hold",2,4,2005,"Vintage Cars"
10416,26,61.23,7,1591.72,"11/21/2021 08:00 ","Shipped",2,5,2005,"Vintage Cars"
10108,31,100,16,3669.78,"11/21/2021 07:00","Shipped",1,3,2003,"Motorcycles"
10121,25,86.74,3,2168.5,"11/21/2021 06:00 ","Shipped",2,5,2003,"Motorcycles"
10135,30,89.8,17,2694,"11/21/2021 05:00 ","Shipped",3,7,2003,"Motorcycles"
10145,27,100,4,3251.34,"11/21/2021 04:00 ","Shipped",3,8,2003,"Motorcycles"
10159,23,100,12,2347.15,"11/21/2021 03:00 ","Shipped",4,10,2003,"Motorcycles"
10169,34,100,12,3920.88,"11/21/2021 02:00 ","Shipped",4,11,2003,"Motorcycles"
10190,23,100,7,2514.6,"11/21/2021 01:00 ","Shipped",4,11,2003,"Motorcycles"
10200,42,85.72,4,3600.24,"11/21/2021 00:00 ","Shipped",4,11,2003,"Motorcycles"
10210,37,100,12,4040.03,"11/21/2021 23:00","Shipped",1,1,2004,"Motorcycles"
10234,30,100,5,3336.9,"11/21/2021 22:00","Shipped",1,2,2004,"Motorcycles"
10237,27,100,5,3113.64,"11/21/2021 21:00","Shipped",2,4,2004,"Motorcycles"
10252,25,100,9,2832,"11/21/2021 20:00","Shipped",2,5,2004,"Motorcycles"
10264,34,97.97,7,3330.98,"11/21/2021 19:00","Shipped",2,6,2004,"Motorcycles"
10276,38,100,13,4304.64,"11/21/2021 18:00","Shipped",3,8,2004,"Motorcycles"
10285,26,100,4,2600.26,"11/21/2021 17:00","Shipped",3,8,2004,"Motorcycles"
10299,38,100,7,4382.16,"11/21/2021 16:00","Shipped",3,9,2004,"Motorcycles"
10309,50,84.7,3,4235,"11/21/2021 15:00","Shipped",4,10,2004,"Motorcycles"
10320,23,100,8,2626.8,"11/21/2021 14:00","Shipped",4,11,2004,"Motorcycles"
10331,32,100,4,5026.56,"11/21/2021 13:00","Shipped",4,11,2004,"Motorcycles"
10341,31,71.02,4,2301.62,"11/21/2021 12:00","Shipped",4,11,2004,"Motorcycles"
10355,40,100,5,4326.8,"11/21/2021 11:00","Shipped",4,12,2004,"Motorcycles"
10365,23,100,3,3425.19,"11/21/2021 10:00 ","Shipped",1,1,2005,"Motorcycles"
10375,41,100,15,4701.88,"11/21/2021 09:00 ","Shipped",1,2,2005,"Motorcycles"
10390,45,48.98,12,2304.1,"11/21/2021 08:00 ","Shipped",1,3,2005,"Motorcycles"
10403,45,100,5,5199.4,"11/21/2021 07:00","Shipped",2,4,2005,"Motorcycles"
10106,39,40.15,6,1565.85,"11/21/2021 06:00 ","Shipped",1,2,2003,"Vintage Cars"
10120,49,50.62,12,2480.38,"11/21/2021 05:00 ","Shipped",2,4,2003,"Vintage Cars"
10133,27,50.2,7,1355.13,"11/21/2021 04:00 ","Shipped",2,6,2003,"Vintage Cars"
10143,34,36.66,1,1246.44,"11/21/2021 03:00 ","Shipped",3,8,2003,"Vintage Cars"
10156,20,41.02,1,820.4,"11/21/2021 02:00 ","Shipped",4,10,2003,"Vintage Cars"
10168,48,51.93,13,2492.64,"11/21/2021 01:00 ","Shipped",4,10,2003,"Vintage Cars"
10209,29,38.4,1,1113.6,"11/21/2021 00:00 ","Shipped",4,12,2003,"Vintage Cars"
10210,43,41.02,11,1763.86,"11/21/2021 23:00","Shipped",1,1,2004,"Vintage Cars"
10233,41,46.26,13,1996.66,"11/21/2021 22:00","Shipped",1,2,2004,"Vintage Cars"
10235,41,35.35,7,1449.35,"11/21/2021 21:00","Shipped",2,4,2004,"Vintage Cars"
10250,36,51.93,8,1969.48,"11/21/2021 20:00","Shipped",2,5,2004,"Vintage Cars"
10262,49,37.97,3,1960.53,"11/21/2021 19:00","Cancelled",2,6,2004,"Vintage Cars"
10275,38,45.39,13,1724.82,"11/21/2021 18:00","Shipped",3,7,2004,"Vintage Cars"
10284,33,51.93,5,1713.69,"11/21/2021 17:00","Shipped",3,8,2004,"Vintage Cars"
10296,26,48.44,1,1259.44,"11/21/2021 16:00","Shipped",3,9,2004,"Vintage Cars"
10308,47,43.64,11,2051.08,"11/21/2021 15:00","Shipped",4,10,2004,"Vintage Cars"
10316,34,47.57,3,1617.38,"11/21/2021 14:00","Shipped",4,11,2004,"Vintage Cars"
10328,34,51.93,7,1765.62,"11/21/2021 13:00","Shipped",4,11,2004,"Vintage Cars"
10340,40,50.62,4,2024.8,"11/21/2021 12:00","Shipped",4,11,2004,"Vintage Cars"
10353,40,82.21,8,3288.4,"11/21/2021 11:00","Shipped",4,12,2004,"Vintage Cars"
10361,33,82.59,3,2725.47,"11/21/2021 10:00 ","Shipped",4,12,2004,"Vintage Cars"
10375,49,65.8,5,3234.2,"11/21/2021 09:00 ","Shipped",1,2,2005,"Vintage Cars"
10388,27,100,1,3210.38,"11/21/2021 08:00 ","Shipped",1,3,2005,"Vintage Cars"
10398,49,36.66,5,1796.34,"11/21/2021 07:00","Shipped",1,3,2005,"Vintage Cars"
10401,56,35.35,7,2079.6,"11/21/2021 06:00 ","On Hold",2,4,2005,"Vintage Cars"
10416,37,51.93,8,2021.41,"11/21/2021 05:00 ","Shipped",2,5,2005,"Vintage Cars"
10104,33,100,7,3705.24,"11/21/2021 04:00 ","Shipped",1,1,2003,"Trucks and Buses"
10115,27,100,3,2843.91,"11/21/2021 03:00 ","Shipped",2,4,2003,"Trucks and Buses"
10127,46,100,9,6176.42,"11/21/2021 02:00 ","Shipped",2,6,2003,"Trucks and Buses"
10141,44,100,3,5500.44,"11/21/2021 01:00 ","Shipped",3,8,2003,"Trucks and Buses"
10151,26,100,1,3230.1,"11/21/2021 00:00 ","Shipped",3,9,2003,"Trucks and Buses"
10165,48,94.92,10,4556.16,"11/21/2021 23:00","Shipped",4,10,2003,"Trucks and Buses"
10176,23,100,9,3114.89,"11/21/2021 22:00","Shipped",4,11,2003,"Trucks and Buses"
10194,45,100,4,4948.2,"11/21/2021 21:00","Shipped",4,11,2003,"Trucks and Buses"
10205,49,100,4,5161.17,"11/21/2021 20:00","Shipped",4,11,2003,"Trucks and Buses"
10207,28,94.92,5,2657.76,"11/21/2021 19:00","Shipped",4,12,2003,"Trucks and Buses"
10230,37,100,9,3983.05,"11/21/2021 18:00","Shipped",1,2,2004,"Trucks and Buses"
10230,34,100,7,3974.94,"11/21/2021 17:00","Shipped",1,3,2004,"Trucks and Buses"
10246,23,100,3,2928.42,"11/21/2021 16:00","Shipped",2,5,2004,"Trucks and Buses"
10259,29,100,2,3054.57,"11/21/2021 15:00","Shipped",2,6,2004,"Trucks and Buses"
10271,34,98.39,3,3345.26,"11/21/2021 14:00","Shipped",3,7,2004,"Trucks and Buses"
10282,38,100,12,4310.72,"11/21/2021 13:00","Shipped",3,8,2004,"Trucks and Buses"
10292,41,100,6,4983.14,"11/21/2021 12:00","Shipped",3,9,2004,"Trucks and Buses"
10305,42,100,3,4619.32,"11/21/2021 11:00","Shipped",4,10,2004,"Trucks and Buses"
10314,28,100,12,3403.12,"11/21/2021 10:00 ","Shipped",4,10,2004,"Trucks and Buses"
10325,38,100,4,5200.42,"11/21/2021 09:00 ","Shipped",4,11,2004,"Trucks and Buses"
10336,23,100,8,3141.57,"11/21/2021 08:00 ","Shipped",4,11,2004,"Trucks and Buses"
10350,31,71.4,8,2313.4,"11/21/2021 07:00","Shipped",4,12,2004,"Trucks and Buses"
10359,46,100,2,4896.7,"11/21/2021 06:00 ","Shipped",4,12,2004,"Trucks and Buses"
10371,48,56.55,10,2714.4,"11/21/2021 05:00 ","Shipped",1,1,2005,"Trucks and Buses"
10383,29,100,13,3087.05,"11/21/2021 04:00 ","Shipped",1,2,2005,"Trucks and Buses"
10395,46,100,4,5692.96,"11/21/2021 03:00 ","Shipped",1,3,2005,"Trucks and Buses"
10412,26,100,3,3460.86,"11/21/2021 02:00 ","Shipped",2,5,2005,"Trucks and Buses"
10425,19,100,2,1995.94,"11/21/2021 01:00 ","In Process",2,5,2005,"Trucks and Buses"
10104,32,53.31,2,1705.92,"11/21/2021 00:00 ","Shipped",1,1,2003,"Trains"
10117,21,49.21,11,1033.41,"11/21/2021 23:00","Shipped",2,4,2003,"Trains"
